33.770286	20.630286	-8.716571
37.670038	21.004046	3.295797
7.33998	30.303091	27.522433
4.781355	19.121677	53.504306
13.430442	26.282596	-20.890279
25.43587	21.402686	-20.171188
4.307513	25.582304	-21.174624
10.70524	51.497058	-21.233119
7.347576	63.981101	-6.523692
35.130301	-0.696377	-43.436805
28.893139	11.883744	-34.156853
25.686959	-8.755952	-32.808171
52.544196	-14.736456	-33.809572
41.948965	-21.025309	-27.791257
46.070246	9.848291	-15.457799
60.238552	-53.25526	-4.143255
34.52114	-69.935355	45.106005
51.809975	-34.393308	51.320076
40.85833	-40.695882	46.673215
25.095752	8.042957	58.087113
53.340386	13.42809	14.310334
47.760978	30.408556	21.309416
49.49929	8.182799	25.307125
41.392096	14.555382	30.154706
4.859096	1.180862	30.218717
62.220641	-33.48794	-16.767629
55.339094	-52.084932	41.223604
52.816752	-41.992135	48.366496
41.28267	-54.683798	48.256659
39.124064	33.378783	38.001199
43.315658	15.234656	47.027109
30.455911	17.500578	52.674625
29.733852	42.765824	-14.080363
22.219805	62.942896	-7.04736
41.799158	51.20318	-6.722937
30.14413	57.209415	6.652073
4.916527	40.045098	43.189636
13.957739	-70.27813	37.184363
7.114226	-50.299065	44.52648
5.490708	-66.44115	47.39115
5.873239	-26.992416	27.885157
59.838438	-6.628484	-21.296325
52.995669	-52.028424	24.285328
46.802168	-65.070461	42.019783
25.561999	29.98264	44.693247
5.575147	-54.118035	24.277126
6.329385	-36.611962	35.638833
7.451989	-57.490558	35.220571
5.248972	38.6544	-10.483141
8.253586	42.664507	5.088154
17.477004	64.89908	15.912746
6.483857	55.371652	17.844361
5.690642	24.885538	17.904099
63.342849	-28.624796	-4.683252
46.789892	12.97343	-31.396823
15.470372	48.748422	41.451438
13.669339	24.553997	60.421955
42.568063	28.849149	-14.812827
49.048128	31.713235	-4.4375
53.78157	24.154071	7.388835
47.394993	-69.37918	25.989788
9.999054	-50.513948	9.965485
15.823947	-58.656886	20.723142
28.385811	-28.549077	-19.336492
